site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
09306415,"EVACUATION CREEK BL PARK CANYON NR WATSON, UT",39.8483029,-109.1306677,UT,047,14050007,14050007,14,246.00,ST,Yes,Southwest,False,True
09306417,"THIMBLE ROCK CANYON NEAR WATSON, UT",39.8249694,-109.1609462,UT,047,14050007,14050007,14,1.70,ST,Yes,Southwest,False,True
09306420,EVACUATION CREEK AT WATSON UTAH,39.88274659,-109.1573358,UT,047,14050007,14050007,14,259.00,ST,Yes,Southwest,False,True
09306425,"EVACUATION CREEK TRIBUTARY NEAR WATSON, UT",39.8999686,-109.1562249,UT,047,14050007,14050007,14,12.40,ST,Yes,Southwest,False,True
09306430,"EVACUATION CREEK NEAR MOUTH NEAR WATSON, UT",39.9521902,-109.1592813,UT,047,14050007,14050007,14,284.00,ST,Yes,Southwest,False,True
09306500,"WHITE RIVER NEAR WATSON, UTAH",39.97885629,-109.1787269,UT,047,14050007,14050007,14,4020,ST,Yes,Southwest,False,True
09306600,"WHITE RIVER BL SOUTHAM CANYON NR WATSON, UT",39.9541333,-109.2584518,UT,047,14050007,14050007,14,4030.00,ST,Yes,Southwest,False,True
09306605,"SOUTHAM CANYON WASH NEAR WATSON, UT",39.9058012,-109.2051156,UT,047,14050007,14050007,14,2.50,ST,Yes,Southwest,False,True
09306610,SOUTHAM CAN WASH AT MOUTH NR WATSON UT,39.94718919,-109.235673,UT,047,14050007,14050007,14,8.30,ST,Yes,Southwest,False,True
09306620,"ASPHALT WASH BL CENTER FORK NEAR WATSON, UT",39.9071893,-109.2659513,UT,047,14050007,14050007,14,94.40,ST,Yes,Southwest,False,True
09306625,"ASPHALT WASH NR MOUTH NR WATSON, UTAH",39.934689,-109.2673408,UT,047,14050007,14050007,14,97.50,ST,Yes,Southwest,False,True
09306700,WHITE R BLW ASPHALT WASH NR WATSON UT,39.9255223,-109.2923418,UT,047,14050007,14050007,14,4130.00,ST,Yes,Southwest,False,True
09306740,"BITTER CREEK ABV DICK CANYON NR WATSON, UT",39.5341397,-109.1003882,UT,047,14050007,14050007,14,11.70,ST,Yes,Southwest,False,True
09306760,SWEETWATER CANYON BLW SOUTH CAN NR WATSON UTAH,39.53497085,-109.2231698,UT,047,14050007,14050007,14,22.60,ST,Yes,Southwest,False,True
09306780,"SWEETWATER CANYON C NR MOUTH NR WATSON, UT",39.6585795,-109.3334519,UT,047,14050007,14050007,14,124.00,ST,Yes,Southwest,False,True
09306800,"BITTER CREEK NEAR BONANZA, UT",39.75330136,-109.3548415,UT,047,14050007,14050007,14,324.00,ST,Yes,Southwest,False,True
09306850,"BITTER CREEK AT MOUTH NEAR BONANZA, UT",39.9655212,-109.4170707,UT,047,14050007,14050007,14,398.00,ST,Yes,Southwest,False,True
09306870,"SAND WASH NEAR OURAY, UTAH",39.93357656,-109.496796,UT,047,14050007,14050007,14,59.70,ST,Yes,Southwest,False,True
09306872,"SAND WASH AT MOUTH NEAR OURAY, UTAH",39.9905206,-109.4867968,UT,047,14050007,14050007,14,71.10,ST,Yes,Southwest,False,True
09306878,"COYOTE WASH NEAR MOUTH NEAR OURAY, UT",40.05413137,-109.4773528,UT,047,14050007,14050007,14,228.00,ST,Yes,Southwest,False,True
09306880,"NORTH WASH NEAR OURAY, UTAH",40.04663126,-109.5237435,UT,047,14050007,14050007,14,11.00,ST,Yes,Southwest,False,True
09306885,"COTTONWOOD WASH NEAR MOUTH NEAR OURAY, UT",40.0557976,-109.6090246,UT,047,14050007,14050007,14,70.60,ST,Yes,Southwest,False,True
09306900,WHITE RIVER AT MOUTH NEAR OURAY UTAH,40.0649641,-109.6356923,UT,047,14050007,14050007,14,5120.00,ST,Yes,Southwest,False,True
09307000,"GREEN RIVER NEAR OURAY, UTAH",40.07218599,-109.7284735,UT,047,14060005,14060005,14,35500.00,ST,Yes,Southwest,False,True
09307200,"PARIETTE DRAW NEAR OURAY, UTAH",40.08274069,-109.8734784,UT,047,14060005,14060005,14,153.00,ST,Yes,Southwest,False,True
09307250,PARIETTE DRAW NR EIGHT MILE FLAT NEAR MYTON UT,40.0527414,-109.819032,UT,047,14060005,14060005,14,,ST,Yes,Southwest,False,True
09307290,COM F PARIETTE DRAW AT MOUTH AND LAMBS DIV,40.0316309,-109.7520851,UT,047,14060005,14060005,14,,ST,Yes,Southwest,False,True
09307295,LAMB DIVERSION FROM PARIETTE DRAW NR OURAY,40.0291309,-109.7570853,UT,047,14060005,14060005,14,,ST,Yes,Southwest,False,True
09307300,"PARIETTE DRAW AT MOUTH NEAR OURAY, UTAH",40.0299642,-109.7570853,UT,047,14060005,14060005,14,298.00,ST,Yes,Southwest,False,True
09307500,"WILLOW CREEK ABOVE DIVERSIONS NEAR OURAY, UTAH",39.5663541,-109.5873527,UT,047,14060006,14060006,14,297.00,ST,Yes,Southwest,False,True
09307800,HILL CR ABV TOWAVE RES NR OURAY UT,39.52579804,-109.7345813,UT,047,14060006,14060006,14,89.70,ST,Yes,Southwest,False,True
09307900,"HILL CREEK NR MOUTH NR OURAY, UT",39.876354,-109.7040262,UT,047,14060006,14060006,14,288.00,ST,Yes,Southwest,False,True
09308000,"WILLOW CREEK NEAR OURAY, UTAH",39.9388539,-109.648469,UT,047,14060006,14060006,14,897.00,ST,Yes,Southwest,False,True
09308500,"MINNIE MAUD CREEK NR MYTON, UTAH",39.798574,-110.565991,UT,007,14060005,14060005,14,32.00,ST,Yes,Southwest,False,True
09309000,"MINNIE MAUD C AT NUTTER RANCH NR MYTON, UTAH",39.81246388,-110.2507108,UT,013,14060005,14060005,14,231.00,ST,Yes,Southwest,False,True
09309500,"FAIRVIEW DITCH NEAR FAIRVIEW, UTAH",39.6599624,-111.3279582,UT,039,14060007,14060007,14,,ST,Yes,Southwest,False,True
09309600,"FAIRVIEW TUNNEL NEAR FAIRVIEW, UT",39.66966944,-111.3133194,UT,039,14060007,14060007,14,0.01,ST,Yes,Southwest,False,True
09309800,"GOOSEBERRY CREEK NEAR FAIRVIEW, UTAH",39.674129,-111.304901,UT,039,14060007,14060007,14,7.51,ST,Yes,Southwest,False,True
09310000,"GOOSEBERRY CREEK NEAR SCOFIELD, UT",39.7157951,-111.3001788,UT,039,14060007,14060007,14,16.80,ST,Yes,Southwest,False,True
09310500,"FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD, UT",39.77440566,-111.191006,UT,007,14060007,14060007,14,60.1,ST,Yes,Southwest,False,True
09310550,"PONTOWN (PONDTOWN) CREEK, NEAR SCOFIELD, UT",39.7830166,-111.1782277,UT,007,14060007,14060007,14,,ST,Yes,Southwest,False,True
09310575,BOARDINGHOUSE CR. AT MOUTH SOUTH OF SCOFIELD,39.6499634,-111.1557269,UT,007,14060007,14060007,14,2.04,ST,Yes,Southwest,False,True
09310600,"ECCLES CANYON NEAR SCOFIELD, UTAH",39.6852406,-111.1626716,UT,007,14060007,14060007,14,5.50,ST,Yes,Southwest,False,True
09310700,"MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT",39.7219111,-111.1615444,UT,007,14060007,14060007,14,29.1,ST,Yes,Southwest,False,True
09311500,"PRICE RIVER NEAR SCOFIELD, UTAH",39.78690558,-111.1201697,UT,007,14060007,14060007,14,155.00,ST,Yes,Southwest,False,True
09311700,"PRICE RIVER NEAR SOLDIER SUMMIT, UTAH",39.8277383,-111.0090537,UT,049,14060007,14060007,14,180.00,ST,Yes,Southwest,False,True
09312000,"NORTH FORK WHITE RIVER NEAR SOLDIER SUMMIT, UTAH",39.93329157,-111.0673886,UT,051,14060007,14060007,14,23.30,ST,Yes,Southwest,False,True
09312500,"WHITE RIVER NEAR SOLDIER SUMMIT, UTAH",39.9221807,-111.057666,UT,051,14060007,14060007,14,52.80,ST,Yes,Southwest,False,True
09312600,"WHITE R BL TABBYUNE CRK NR SOLDIER SUMMIT, UT",39.87601667,-111.0375167,UT,049,14060007,14060007,14,75.6,ST,Yes,Southwest,False,True
09312700,"BEAVER CREEK NEAR SOLDIER SUMMIT, UTAH",39.8305162,-110.9693302,UT,049,14060007,14060007,14,26.10,ST,Yes,Southwest,False,True
09312800,"WILLOW CREEK NEAR CASTLE GATE, UTAH",39.7769068,-110.7923812,UT,007,14060007,14060007,14,62.80,ST,Yes,Southwest,False,True
09312900,"WILLOW CREEK AT CASTLE GATE, UTAH",39.7269074,-110.8621056,UT,007,14060007,14060007,14,77.4,ST,Yes,Southwest,False,True
09313000,"PRICE RIVER NEAR HEINER, UTAH",39.71885199,-110.8659946,UT,007,14060007,14060007,14,455.00,ST,Yes,Southwest,False,True
09313040,"SPRING CANYON BELOW SOWBELLY GULCH AT HELPER, UT",39.68857466,-110.8865507,UT,007,14060007,14060007,14,23.00,ST,Yes,Southwest,False,True
09313500,"PRICE RIVER NEAR HELPER, UTAH",39.65135309,-110.8576609,UT,007,16020201,16020201,16,530.00,ST,Yes,Southwest,False,True
09313520,"PRICE RIVER BELOW GOLF COURSE NEAR HELPER, UT",39.6373833,-110.8577722,UT,007,14060007,14060007,14,530,ST,Yes,Southwest,False,True
09313600,"PRICE RIVER AT WELLINGTON, UTAH",39.53217157,-110.7343529,UT,007,14060007,14060007,14,,ST,Yes,Southwest,False,True
09313821,"CARDINAL WASH AT HWY 6 AND 50 AT PRICE, UTAH",39.53579938,-110.8507161,UT,007,14060007,14060007,14,,ST,Yes,Southwest,False,True
09313965,"COAL CREEK NEAR HELPER, UTAH",39.7024637,-110.6779354,UT,007,14060007,14060007,14,25.30,ST,Yes,Southwest,False,True
09313975,"SOLDIER CREEK BL MINE NR WELLINGTON, UTAH",39.69524168,-110.6151575,UT,007,14060007,14060007,14,17.70,ST,Yes,Southwest,False,True
09313980,"PRICE RIVER AT RIDGE ROAD NEAR WELLINGTON, UT",39.53608056,-110.6994,UT,007,14060007,14060007,14,,ST,Yes,Southwest,False,True
09313985,"DUGOUT CREEK NEAR SUNNYSIDE, UTAH",39.6794086,-110.5504348,UT,007,14060007,14060007,14,5.8,ST,Yes,Southwest,False,True
09314000,"PRICE RIVER BL COAL CREEK NR WELLINGTON, UTAH",39.51107739,-110.6812667,UT,007,14060007,14060007,14,853.00,ST,Yes,Southwest,False,True
09314250,"PRICE RIVER BL MILLER CREEK NR WELLINGTON, UT",39.4496734,-110.62796,UT,015,14060007,14060007,14,956.00,ST,Yes,Southwest,False,True
09314260,"WASHBOARD WASH BL SACCO WEST DIV NR WELLINGTON, UT",39.42726667,-110.6583028,UT,015,14060007,14060007,14,50.6,ST,Yes,Southwest,False,True
09314280,"DESERT SEEP WASH NEAR WELLINGTON, UTAH",39.4210793,-110.6462682,UT,015,14060007,14060007,14,191.00,ST,Yes,Southwest,False,True
09314300,"PRICE RIVER ABV SILVAGNI RANCH DIV NR WOODSIDE, UT",39.33553056,-110.4281,UT,015,14060007,14060007,14,,ST,Yes,Southwest,False,True
09314340,"GRASSY TRAIL CREEK AT SUNNYSIDE, UTAH",39.55552196,-110.3801549,UT,007,14060007,14060007,14,40.10,ST,Yes,Southwest,False,True
09314374,"HORSE CANYON NR. SUNNYSIDE, UT.",39.4571899,-110.3598773,UT,015,14060007,14060007,14,12.50,ST,Yes,Southwest,False,True
09314500,"PRICE RIVER AT WOODSIDE, UT",39.26444444,-110.3427778,UT,015,14060007,14060007,14,1540,ST,Yes,Southwest,False,True
09314700,"GREEN RIVER BL SWASEYS RAPID NEAR GREEN RIVER, UT",39.11428889,-110.10905,UT,019,140600080205,140600080205,14,,ST,Yes,Southwest,False,True
09315000,"GREEN RIVER AT GREEN RIVER, UT",38.98886944,-110.15035556,UT,015,140600080208,140600080208,14,44850.0,ST,Yes,Southwest,False,True
09315005,COLORADO RIVER PLUS GREEN RIVER (TEMP),38.98636088,-110.1515253,UT,015,14060008,14060008,14,,ST,Yes,Southwest,False,True
09315500,"SALERATUS WASH AT GREEN RIVER, UTAH",38.9813617,-110.2468077,UT,015,14060008,14060008,14,180.00,ST,Yes,Southwest,False,True
09316000,"BROWNS WASH NEAR GREEN RIVER, UTAH",38.98608294,-110.1298576,UT,019,14060008,14060008,14,75.00,ST,Yes,Southwest,False,True
09316100,"FLOYWASH@HIGHWAY BRIDGE 6&50 NEAR GREEN RIVER,UT",38.92330555,-109.9423497,UT,019,14060008,14060008,14,56.60,ST,Yes,Southwest,False,True
09317000,"BOULGER CREEK NEAR FAIRVIEW, UTAH",39.6332965,-111.2673981,UT,039,14060009,14060009,14,1.90,ST,Yes,Southwest,False,True
09317500,"CANDLAND DITCH NEAR MT PLEASANT, UTAH",39.549964,-111.317401,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09317919,"CRANDALL CANYON AT MOUTH NR HUNTINGTON, UT",39.4632993,-111.1490597,UT,015,14060009,14060009,14,5.70,ST,Yes,Southwest,False,True
09317920,"TIE FORK CANYON NEAR HUNTINGTON, UTAH",39.45857719,-111.137115,UT,015,14060009,14060009,14,11.70,ST,Yes,Southwest,False,True
09317997,"HUNTINGTON CREEK NEAR HUNTINGTON, UT",39.3852446,-111.0882249,UT,015,14060009,14060009,14,178,ST,Yes,Southwest,False,True
09318000,"HUNTINGTON CREEK NR HUNTINGTON, UTAH",39.37135608,-111.0637799,UT,015,14060009,14060009,14,187.00,ST,Yes,Southwest,False,True
09318450,"HUNTINGTON C AT CO RD BRDG NR CASTLE DALE, UTAH",39.21608215,-110.9154442,UT,015,14060009,14060009,14,,ST,Yes,Southwest,False,True
09318500,"HUNTINGTON CREEK NEAR CASTLE DALE, UTAH",39.2083045,-110.9173887,UT,015,14060009,14060009,14,325.00,ST,Yes,Southwest,False,True
09319000,"EPHRAIM TUNNEL NEAR EPHRAIM, UT",39.3296855,-111.4315745,UT,039,14060009,14060009,14,0.01,ST,Yes,Southwest,False,True
09319001,EPHRAIM TUNNEL SUPPLEMENTAL DATA,39.3296855,-111.4315745,UT,039,14060009,14060009,14,,ST,Yes,Southwest,False,True
09320000,"HORSESHOE TUNNEL NEAR EPHRAIM, UTAH",39.36662986,-111.4507426,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09320500,"LARSEN TUNNEL NEAR EPHRAIM, UTAH",39.34996316,-111.4507426,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09321000,"COAL FORK DITCH NEAR MT PLEASANT, UTAH",39.4999647,-111.3174006,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09321500,"TWIN CREEK TUNNEL NEAR MT PLEASANT, UTAH",39.46663114,-111.3340682,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09322000,"BLACK CANYON DITCH NEAR SPRING CITY, UTAH",39.4499644,-111.334068,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09322500,"CEDAR CREEK TUNNEL NEAR SPRING CITY, UTAH",39.4499644,-111.334068,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09323000,"SPRING CITY TUNNEL NEAR SPRING CITY, UT",39.4260752,-111.3649034,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09323500,"REEDER DITCH NEAR SPRING CITY, UTAH",39.38329715,-111.3840712,UT,039,14060009,14060009,14,,ST,Yes,Southwest,False,True
09324000,"SEELY CREEK NEAR ORANGEVILLE, UTAH",39.2832979,-111.2673951,UT,015,14060009,14060009,14,,ST,Yes,Southwest,False,True
09324200,"CTNWD C AB STRAIGHT CANYON NR ORANGEVILLE, UT",39.307188,-111.1846153,UT,015,14060009,14060009,14,21.90,ST,Yes,Southwest,False,True
09324500,"COTTONWOOD CREEK NEAR ORANGEVILLE, UTAH",39.26663339,-111.1298922,UT,015,14060009,14060009,14,208.00,ST,Yes,Southwest,False,True
09325000,"COTTONWOOD CREEK NEAR CASTLE DALE, UTAH",39.16997188,-110.9382224,UT,015,14060009,14060009,14,261.00,ST,Yes,Southwest,False,True
09325100,"SAN RAFAEL R ABOVE FERRON CR NR CASTLE DALE, UT",39.14997269,-110.909055,UT,015,14060009,14060009,14,680.00,ST,Yes,Southwest,False,True
09325500,"JOHN AUGUST DITCH NEAR EPHRAIM, UTAH",39.29996304,-111.4507425,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09326000,"MADSEN DITCH NEAR EPHRAIM, UTAH",39.31662975,-111.4507426,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
09326500,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",39.1049972,-111.2289917,UT,015,14060009,14060009,14,138,ST,Yes,Southwest,False,True
09327000,"FERRON CR BL MILLSITE RES & DIVS NR FERRON, UT",39.09526389,-111.1788694,UT,015,14060009,14060009,14,75.5,ST,Yes,Southwest,False,True
09327500,"FERRON CREEK NEAR CASTLE DALE, UT",39.1055281,-111.0243349,UT,015,14060009,14060009,14,210.00,ST,Yes,Southwest,False,True
09327550,"FERRON CREEK BL PARADISE RANCH NR CLAWSON, UT",39.11913926,-110.9896123,UT,015,14060009,14060009,14,221.00,ST,Yes,Southwest,False,True
09328000,"SAN RAFAEL RIVER NEAR CASTLE DALE, UTAH",39.1382333,-110.89065,UT,015,14060009,14060009,14,939.00,ST,Yes,Southwest,False,True
09328060,"SAN RAFAEL R @ FULLER BOTTOM NR CASTLEDALE, UT",39.11818056,-110.8551056,UT,007,14060009,14060009,14,965,ST,Yes,Southwest,False,True
09328100,"SAN RAFAEL R AT SAN R BR CAMPGROUND NR C DALE,UT",39.0808086,-110.6662723,UT,015,14060009,14060009,14,1284.00,ST,Yes,Southwest,False,True
09328400,"San Rafael River below I-70 near Green River, Utah",38.90886338,-110.3826485,UT,015,14060009,14060009,14,1646.,ST,Yes,Southwest,False,True
09328500,"SAN RAFAEL RIVER NEAR GREEN RIVER, UT",38.8583081,-110.3701469,UT,015,14060009,14060009,14,1628,ST,Yes,Southwest,False,True
09328910,"SAN RAFAEL RIVER AT MOUTH NEAR GREEN RIVER, UT",38.7577611,-110.1435278,UT,015,14060009,14060009,14,3123,ST,Yes,Southwest,False,True
09328920,GREEN RIVER AT MINERAL BOTTOM NR CYNLNDS NTL PARK,38.52402778,-109.9944167,UT,019,14060008,14060008,14,48560,ST,Yes,Southwest,False,True
09328960,"COLORADO RIVER AT GYPSUM CANYON NEAR HITE, UT",38.01001944,-110.0735389,UT,037,14070001,14070001,14,71200,ST,Yes,Southwest,False,True
09329000,"FREMONT RIVER BELOW FISH LAKE, UTAH",38.591642,-111.6757425,UT,041,14070003,14070003,14,27,ST,Yes,Southwest,False,True
09329050,"SEVEN MILE CREEK NEAR FISH LAKE, UT",38.62775234,-111.6479647,UT,041,14070003,14070003,14,24.00,ST,Yes,Southwest,False,True
09329500,"FREMONT RIVER NEAR FREMONT, UTAH",38.4852555,-111.5768487,UT,055,14070003,14070003,14,205.00,ST,Yes,Southwest,False,True
09329900,"PINE CREEK NEAR BICKNELL, UTAH",38.26942574,-111.5840716,UT,055,14070003,14070003,14,104.00,ST,Yes,Southwest,False,True
09330000,"FREMONT RIVER NEAR BICKNELL, UT",38.3069248,-111.5187917,UT,055,14070003,14070003,14,751,ST,Yes,Southwest,False,True
09330210,"PLEASANT CREEK NEAR CAINEVILLE, UTAH",38.27220246,-111.0923876,UT,055,14070003,14070003,14,115.00,ST,Yes,Southwest,False,True
09330230,"FREMONT RIVER NEAR CAINEVILLE, UT",38.2791469,-111.0657201,UT,055,14070003,14070003,14,1208,ST,Yes,Southwest,False,True
09330250,"FREMONT R AT HWY 24 AB SANDY C NR CAINEVILLE, UT",38.292575,-111.0455944,UT,055,14070003,14070003,14,,ST,Yes,Southwest,False,True
09330410,"BULL CREEK NEAR HANKSVILLE, UT",38.12192936,-110.7595973,UT,017,14070004,14070004,14,7.53,ST,Yes,Southwest,False,True
09330500,"MUDDY CREEK NEAR EMERY, UT",38.99105556,-111.253886,UT,015,14070002,14070002,14,105,ST,Yes,Southwest,False,True
09331500,"IVIE CREEK ABOVE DIVERSIONS NR EMERY, UTAH",38.7583077,-111.4215683,UT,041,14070002,14070002,14,50.00,ST,Yes,Southwest,False,True
09331850,"CONVULSION CANYON NEAR EMERY, UTAH",38.906361,-111.411847,UT,041,14070002,14070002,14,21.60,ST,Yes,Southwest,False,True
09331900,"QUITCHUPAH CREEK NEAR EMERY, UTAH",38.8591422,-111.2621149,UT,015,14070002,14070002,14,104.00,ST,Yes,Southwest,False,True
09331950,"CHRISTIANSEN WASH NEAR EMERY, UTAH",38.8613646,-111.2526699,UT,015,14070002,14070002,14,13.60,ST,Yes,Southwest,False,True
09332100,"MUDDY CREEK BL I-70 NR EMERY, UTAH",38.8125833,-111.20025,UT,015,14070002,14070002,14,418,ST,Yes,Southwest,False,True
09332500,"MUDDY CREEK BELOW IVIE CREEK NR EMERY, UTAH",38.76664226,-111.1293347,UT,015,14070002,14070002,14,440.00,ST,Yes,Southwest,False,True
09332600,"Muddy Creek at Tomsich Butte nr Hanksville, UT",38.68694444,-110.9995278,UT,015,14070002,14070002,14,,ST,Yes,Southwest,False,True
09332700,"MUDDY CREEK AT DELTA MINE NR HANKSVILLE, UTAH",38.5630341,-110.9543267,UT,015,14070002,14070002,14,841.00,ST,Yes,Southwest,False,True
09332800,"MUDDY CREEK AT MOUTH NR HANKSVILLE, UTAH",38.4027598,-110.700705,UT,055,14070002,14070002,14,1552,ST,Yes,Southwest,False,True
09333000,"DIRTY DEVIL RIVER NEAR HANKSVILLE, UTAH",38.39998208,-110.6840379,UT,055,14070004,14070004,14,3490.00,ST,Yes,Southwest,False,True
09333500,DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT,38.0971222,-110.4074167,UT,017,14070004,14070004,14,4159,ST,Yes,Southwest,False,True
09334000,"NORTH WASH NEAR HANKSVILLE (HITE), UTAH",37.8985992,-110.4493091,UT,017,14070001,14070001,14,136.00,ST,Yes,Southwest,False,True
09334500,WHITE CANYON NEAR HANKSVILLE UTAH,37.79860026,-110.3765285,UT,037,14070001,14070001,14,276.00,ST,Yes,Southwest,False,True
09335000,"COLORADO RIVER AT HITE, UTAH",37.8083222,-110.4493082,UT,037,14070001,14070001,14,76600.00,ST,Yes,Southwest,False,True
09335200,"BULLFROG CREEK NEAR BULLFROG, UTAH",37.7708229,-110.8459839,UT,017,14070001,14070001,14,161,ST,Yes,Southwest,False,True
09335500,"NORTH CREEK NEAR ESCALANTE, UTAH",37.76665536,-111.6840664,UT,017,14070005,14070005,14,90.00,ST,Yes,Southwest,False,True
09336000,"BIRCH CREEK NEAR ESCALANTE, UTAH",37.76248885,-111.738235,UT,017,14070005,14070005,14,36.00,ST,Yes,Southwest,False,True
09336500,"BIRCH CREEK AT MOUTH NEAR ESCALANTE, UT",37.76665536,-111.6840664,UT,017,14070005,14070005,14,100.00,ST,Yes,Southwest,False,True
09337000,"PINE CREEK NEAR ESCALANTE, UT",37.86248747,-111.6360113,UT,017,14070005,14070005,14,68.1,ST,Yes,Southwest,False,True
09337500,"ESCALANTE RIVER NEAR ESCALANTE, UT",37.77804389,-111.5746181,UT,017,14070005,14070005,14,320,ST,Yes,Southwest,False,True
09338000,"EAST FORK BOULDER CREEK NEAR BOULDER, UTAH",38.0419293,-111.450174,UT,017,14070005,14070005,14,21.40,ST,Yes,Southwest,False,True
09338500,"EAST FORK DEER CREEK NEAR BOULDER, UTAH",38.00137464,-111.3896157,UT,017,14070005,14070005,14,1.90,ST,Yes,Southwest,False,True
09338900,"DEER CREEK NEAR BOULDER, UT",37.85332098,-111.3551679,UT,017,14070005,14070005,14,62.7,ST,Yes,Southwest,False,True
09339000,"BOULDER CREEK NEAR BOULDER, UT",37.78193297,-111.360167,UT,017,14070005,14070005,14,173,ST,Yes,Southwest,False,True
09339500,"ESCALANTE RIVER AT MOUTH NEAR ESCALANTE, UTAH",37.3141585,-110.9034837,UT,025,14070005,14070005,14,1770.00,ST,Yes,Southwest,False,True
09372200,"MCELMO CREEK NEAR BLUFF, UTAH",37.21888889,-109.1904111,UT,037,14080202,14080202,14,720.00,ST,Yes,Southwest,False,True
09372400,"NORTH CREEK NEAR MONTICELLO, UT",37.87666,-109.4459538,UT,037,14080203,14080203,14,2.72,ST,Yes,Southwest,False,True
09372500,"N.FORK MOUNTEZUMA CR. AT MONTICELLO,UT.",37.86666057,-109.36734,UT,037,14080203,14080203,14,10.50,ST,Yes,Southwest,False,True
09376800,"SPRING CREEK NEAR MONTICELLO, UT",37.88888196,-109.46651,UT,037,14080203,14080203,14,2.55,ST,Yes,Southwest,False,True
09376900,"SPRING CREEK ABV DIVERSIONS, NR MONTICELLO, UTAH",37.91943726,-109.4348421,UT,037,14080203,14080203,14,4.95,ST,Yes,Southwest,False,True
09378100,"NORTH CREEK ABV. RANGER STAT NR MONTICELLO, UTAH",37.87304937,-109.3665067,UT,037,14080203,14080203,14,8.68,ST,Yes,Southwest,False,True
09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",37.8466608,-109.3695625,UT,037,14080203,14080203,14,8.64,ST,Yes,Southwest,False,True
